Date,Open,High,Low,Close,Adj Close,Volume
2023-04-11,4976.000000,5061.600098,4950.000000,4964.950195,4964.950195,249199
2023-04-12,5040.000000,5044.000000,4970.000000,4999.500000,4999.500000,250803
2023-04-13,5010.000000,5049.000000,4920.000000,4962.700195,4962.700195,173291
2023-04-14,4991.750000,5045.450195,4963.500000,5022.149902,5022.149902,164625
2023-04-17,5009.000000,5055.000000,4921.000000,5046.399902,5046.399902,239587
2023-04-18,5048.000000,5350.000000,5046.399902,5194.700195,5194.700195,348061
2023-04-19,4990.000000,5159.149902,4961.000000,5054.250000,5054.250000,425465
2023-04-20,5048.049805,5150.000000,4950.000000,5078.200195,5078.200195,240288
2023-04-21,5100.000000,5200.000000,4950.000000,5185.649902,5185.649902,298372
2023-04-24,5251.000000,5405.000000,5170.000000,5376.799805,5376.799805,219014
2023-04-25,5302.700195,5445.000000,5200.000000,5401.799805,5401.799805,307362
2023-04-26,5388.000000,5442.000000,5064.000000,5227.799805,5227.799805,264905
2023-04-27,5230.000000,5340.000000,5060.000000,5113.649902,5113.649902,281764
2023-04-28,5137.200195,5137.200195,4960.000000,5101.750000,5101.750000,295193
2023-05-02,5080.000000,5090.000000,4888.000000,5006.500000,5006.500000,217935
2023-05-03,4966.350098,5000.000000,4786.000000,4795.399902,4795.399902,305983
2023-05-04,4850.000000,4869.850098,4753.000000,4768.750000,4768.750000,284184
2023-05-05,4841.000000,5229.899902,4841.000000,5202.549805,5202.549805,322896
2023-05-08,5217.000000,5376.100098,5217.000000,5312.549805,5312.549805,229704
2023-05-09,5288.000000,5410.000000,5265.000000,5340.500000,5340.500000,162749
2023-05-10,5350.000000,5395.350098,5254.899902,5280.700195,5280.700195,202065
2023-05-11,5218.299805,5389.000000,5100.000000,5375.000000,5375.000000,251498
2023-05-12,5390.000000,5465.549805,5251.000000,5311.200195,5311.200195,394044
2023-05-15,5092.549805,5297.100098,5045.000000,5283.950195,5283.950195,273342
2023-05-16,5279.000000,5400.000000,5200.000000,5212.850098,5212.850098,249736
2023-05-17,5212.000000,5390.000000,5212.000000,5358.850098,5358.850098,211609
2023-05-18,5269.600098,5400.000000,5205.000000,5389.450195,5389.450195,191314
2023-05-19,5389.000000,5435.000000,5293.549805,5334.299805,5334.299805,213631
2023-05-22,5300.000000,5397.799805,5261.000000,5306.350098,5306.350098,218438
2023-05-23,5449.000000,5599.000000,5425.049805,5508.350098,5508.350098,306412
2023-05-24,5492.000000,5581.000000,5430.899902,5571.350098,5571.350098,174638
2023-05-29,5560.000000,5640.000000,5500.000000,5627.250000,5627.250000,85460
2023-05-30,5411.450195,5520.000000,5380.000000,5514.500000,5514.500000,230665
2023-05-31,5483.549805,5483.549805,5320.000000,5390.000000,5390.000000,162558
2023-06-01,5404.000000,5679.899902,5400.000000,5609.299805,5609.299805,261604
2023-06-02,5700.000000,5765.000000,5659.950195,5690.899902,5690.899902,189825
2023-06-05,5800.000000,5840.000000,5705.000000,5812.750000,5812.750000,171968
2023-06-06,5950.000000,6160.000000,5913.200195,6139.149902,6139.149902,345465
2023-06-07,6190.000000,6315.000000,6140.000000,6177.700195,6177.700195,369294
2023-06-08,6221.899902,6380.000000,6190.000000,6276.100098,6276.100098,279929
2023-06-09,6273.450195,6430.000000,6231.000000,6262.450195,6262.450195,214198
2023-06-12,6193.899902,6298.000000,6083.049805,6199.549805,6199.549805,148104
2023-06-13,6256.200195,6371.299805,6167.000000,6186.000000,6186.000000,176397
2023-06-14,6210.000000,6300.000000,6145.200195,6237.299805,6237.299805,276262
2023-06-15,6457.049805,6774.000000,6457.049805,6770.200195,6770.200195,329935
2023-06-16,6799.000000,7451.000000,6776.000000,7373.850098,7373.850098,469235
2023-06-21,7460.750000,7850.000000,7310.000000,7807.600098,7807.600098,467131
2023-06-22,7799.950195,7808.000000,7401.049805,7544.649902,7544.649902,367274
2023-06-23,7413.100098,7790.000000,7375.299805,7644.100098,7644.100098,275688
2023-06-26,8033.750000,8231.500000,7694.250000,7889.200195,7889.200195,350385
2023-06-27,7800.000000,7972.350098,7544.200195,7655.850098,7655.850098,405194
2023-06-28,7665.850098,7815.000000,7400.000000,7430.000000,7430.000000,432431
2023-06-29,7435.549805,7700.000000,7400.000000,7678.000000,7678.000000,209499
2023-06-30,7740.000000,7740.000000,7501.000000,7647.250000,7647.250000,267306
2023-07-03,7750.000000,7800.000000,7541.000000,7702.799805,7702.799805,298505
2023-07-04,7800.000000,7900.000000,7705.000000,7869.100098,7869.100098,94656
2023-07-05,7700.000000,7790.000000,7501.000000,7729.950195,7729.950195,308832
2023-07-06,7504.899902,7540.000000,7200.049805,7278.200195,7278.200195,356484
2023-07-07,7389.950195,7489.950195,7351.049805,7427.149902,7427.149902,272185
2023-07-10,7445.250000,7520.000000,7400.000000,7513.950195,7513.950195,149735
2023-07-11,7480.250000,7500.000000,7366.049805,7454.450195,7454.450195,118314
2023-07-12,7633.250000,7768.500000,7608.549805,7673.649902,7673.649902,167440
2023-07-13,7746.549805,8035.000000,7746.549805,7975.049805,7975.049805,244142
2023-07-14,7901.250000,7901.250000,7752.000000,7837.500000,7837.500000,167264
2023-07-17,8051.000000,8319.950195,8035.000000,8135.700195,8135.700195,180735
2023-07-18,8200.000000,8400.000000,8018.750000,8210.849609,8210.849609,199897
2023-07-19,8150.000000,8245.000000,8000.000000,8144.200195,8144.200195,110116
2023-07-20,8170.000000,8190.000000,8030.000000,8120.350098,8120.350098,123774
